1002007100104,ROASTA冷研拿鐵咖啡PET455ml,124,飲料零食,茶飲．咖啡,咖啡,咖啡,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwf3ffc823/images/large/1002007100104.jpg?sw=300&bgcolor=FFFFFF,455ml毫升 x 1 x 4BOTTLE瓶

1003001100104,御茶園台灣金萱550ml x4,72,飲料零食,茶飲．咖啡,綠茶．烏龍茶．其他茶飲,烏龍茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw3ac98de9/images/large/10030011001-new.png?sw=300&bgcolor=FFFFFF,550ml毫升 x 1 x 4Bottle瓶

1003301100104,光泉冷泡綠茶無糖-585ml,72,飲料零食,茶飲．咖啡,綠茶．烏龍茶．其他茶飲,綠茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw0d4fa731/images/large/1003301100104.jpg?sw=300&bgcolor=FFFFFF,585ml毫升 x 1 x 4Bottle瓶

1220105900124,舒潔迪士尼抽取衛生紙超值包FSC,345,日用生活,衛生紙,抽取式．平板．滾筒,抽取,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw15d880c2/images/large/0185918.jpeg?sw=300&bgcolor=FFFFFF,100PC抽 x 1 x 24PACK包

1002102500124,黑松FIN健康補給飲料-300ml,159,飲料零食,茶飲．咖啡,機能飲料,運動飲料,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw7750e660/images/large/1002102500124_NR_00.jpg?sw=300&bgcolor=FFFFFF,300ml毫升 x 1 x 24Bottle瓶

1003305300101,悅氏四季春茶2000ml,35,飲料零食,茶飲．咖啡,綠茶．烏龍茶．其他茶飲,綠茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwcfc3ca5e/images/large/0164031_2000ml.jpeg?sw=300&bgcolor=FFFFFF,2000ml毫升 x 1 x 1BOTTLE瓶

1003303200106,生活泡沬綠茶330ml,60,飲料零食,茶飲．咖啡,綠茶．烏龍茶．其他茶飲,綠茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw896ab10a/images/large/1003303200124.png?sw=300&bgcolor=FFFFFF,330ml毫升 x 1 x 6Bottle瓶

1003002100104,開喜凍頂烏龍茶(無糖)Pet575ml,76,飲料零食,茶飲．咖啡,綠茶．烏龍茶．其他茶飲,烏龍茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw150d3aa1/images/large/1003002100104_NR_00.png?sw=300&bgcolor=FFFFFF,575ml毫升 x 1 x 4Bottle瓶

1003300600101,悅氏日式綠茶無糖Pet2000ml,35,飲料零食,茶飲．咖啡,綠茶．烏龍茶．其他茶飲,綠茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw4d92cbec/images/large/1003300600101.jpg?sw=300&bgcolor=FFFFFF,2000ml毫升 x 1 x 1Bottle瓶

1003402500124,泰山冰鎮水果茶-250ml,159,飲料零食,茶飲．咖啡,紅茶．花茶．水果茶,,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwa8435a70/images/large/10034025001.jpg?sw=300&bgcolor=FFFFFF,250ml毫升 x 1 x 24Bottle瓶

1003502800106,光泉正庄冬瓜茶TP250ml,46,飲料零食,茶飲．咖啡,綠茶．烏龍茶．其他茶飲,其他茶類,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw9fd4cbe0/images/large/0238944_-250ml.png?sw=300&bgcolor=FFFFFF,250ml毫升 x 1 x 6BOTTLE瓶

1001000400106,紅牌速纖纖維飲料TP250ml,40,飲料零食,果汁．養生,蔬果汁,混和蔬菜果汁,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwb8483dac/images/large/0124488_t250ml.jpeg?sw=300&bgcolor=FFFFFF,250ml毫升 x 1 x 6Bottle瓶

1003100400104,御茶園特上紅茶Pet 550ml,76,飲料零食,茶飲．咖啡,紅茶．花茶．水果茶,,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw35567374/images/large/0222753_et-550ml.jpeg?sw=300&bgcolor=FFFFFF,550ml毫升 x 1 x 4Bottle瓶

1522200500101,桂冠麻油雞炒飯,62,生鮮冷凍,冷凍調理,微波餐點,義大利麵．丼飯．麵點,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw7a92035b/images/large/0064198.jpg?sw=300&bgcolor=FFFFFF,275g克 x 1 x 1Pack包

1003004800104,原萃木柵鐵觀音 580ml,69,飲料零食,茶飲．咖啡,綠茶．烏龍茶．其他茶飲,烏龍茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwd75c9aee/images/large/1003004800104_NR_00.jpg?sw=300&bgcolor=FFFFFF,580ml毫升 x 1 x 4Bottle瓶

1003201000106,立頓鮮漾綠奶茶-250ml,40,飲料零食,茶飲．咖啡,奶茶,,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw55b1bc55/images/large/0252451_t250ml.jpeg?sw=300&bgcolor=FFFFFF,250ml毫升 x 1 x 6BOTTLE瓶

1003201000124,立頓鮮漾綠奶茶-250ml,159,飲料零食,茶飲．咖啡,奶茶,,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwbad60c70/images/large/0252453_t250ml.jpeg?sw=300&bgcolor=FFFFFF,250ml毫升 x 1 x 24BOTTLE瓶

1003400400124,立頓檸檬紅茶TP250ml,155,飲料零食,茶飲．咖啡,紅茶．花茶．水果茶,,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw70580d41/images/large/1003400400106.png?sw=300&bgcolor=FFFFFF,250ml毫升 x 1 x 24Bottle瓶

1003201600106,御茶園特上奶茶250ml,44,飲料零食,茶飲．咖啡,奶茶,,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw66ca5fad/images/large/0222765_250ml.jpeg?sw=300&bgcolor=FFFFFF,250ml毫升 x 1 x 6Bottle瓶

1004006200112,家樂福純水  1500ml,108,飲料零食,水．汽水,礦泉水,,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwcda2f457/images/large/1004006200112.png?sw=300&bgcolor=FFFFFF,1500ml毫升 x 1 x 12Bottle瓶

1003001300124,開喜凍頂烏龍茶微糖TP 250ml,152,飲料零食,茶飲．咖啡,綠茶．烏龍茶．其他茶飲,烏龍茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwd7ac0013/images/large/0023991_t-250ml.jpeg?sw=300&bgcolor=FFFFFF,250ml毫升 x 1 x 24Bottle瓶

1220103000120,舒潔萬用輕巧包衛生紙110PCx20,218,日用生活,衛生紙,抽取式．平板．滾筒,抽取,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw1f5a0608/images/large/0004113.jpeg?sw=300&bgcolor=FFFFFF,110PC抽 x 1 x 20Pack包

1003000100101,開喜凍頂烏龍茶無糖1.5L,36,飲料零食,茶飲．咖啡,綠茶．烏龍茶．其他茶飲,烏龍茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw359f30b1/images/large/1003000100101_NR_00.png?sw=300&bgcolor=FFFFFF,1500ml毫升 x 1 x 1BOTTLE瓶

1003304900101,悅氏健茶到油切綠無糖Pet 2000ml,35,飲料零食,茶飲．咖啡,綠茶．烏龍茶．其他茶飲,綠茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw523728d8/images/large/0011998_et-2000ml.jpeg?sw=300&bgcolor=FFFFFF,2000ml毫升 x 1 x 1Bottle瓶

1411201400101,[限量]義美草莓小泡芙(三入)171g,88,飲料零食,精選餅乾,烘培糕餅,泡芙,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw36443c40/images/large/0244776.jpeg?sw=300&bgcolor=FFFFFF,171g克 x 1 x 1Box盒

1001501100124,光泉正庄蘆筍汁TP250ml,159,飲料零食,果汁．養生,蔬果汁,盧筍汁,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwe36d5b6e/images/large/0238953_t250ml.png?sw=300&bgcolor=FFFFFF,250ml毫升 x 1 x 24BOTTLE瓶

1000201800106,黑松沙士330ml,82,飲料零食,水．汽水,汽水,沙士,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwea131eb5/images/large/0276467_330ml.jpeg?sw=300&bgcolor=FFFFFF,330ml毫升 x 1 x 6Bottle瓶

1003503500106,愛之味麥仔茶 TP250ml,38,飲料零食,茶飲．咖啡,綠茶．烏龍茶．其他茶飲,其他茶類,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw996b06c1/images/large/0003044_-t250ml.jpeg?sw=300&bgcolor=FFFFFF,250ml毫升 x 1 x 6Bottle瓶

1002100800124,舒跑TP250ml,165,飲料零食,茶飲．咖啡,機能飲料,運動飲料,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwe474ac4c/images/large/0127965_t250ml.jpeg?sw=300&bgcolor=FFFFFF,250ml毫升 x 1 x 24Bottle瓶

1003302200101,光泉冷泡茶冷萃綠茶無糖-1235ml,32,飲料零食,茶飲．咖啡,綠茶．烏龍茶．其他茶飲,綠茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwf0099c50/images/large/1003302200101new.jpg?sw=300&bgcolor=FFFFFF,1235ml毫升 x 1 x 1Bottle瓶

1003305500104,御茶園翠嵐冷綠 500ml,112,飲料零食,茶飲．咖啡,綠茶．烏龍茶．其他茶飲,綠茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwd546b731/images/large/1003305500104.jpg?sw=300&bgcolor=FFFFFF,500ml毫升 x 1 x 4Bottle瓶

1003501300124,味丹冬瓜茶 560ml,432,飲料零食,茶飲．咖啡,綠茶．烏龍茶．其他茶飲,其他茶類,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw5e6b1039/images/large/0090597_et560ml.jpeg?sw=300&bgcolor=FFFFFF,560ml毫升 x 1 x 24Bottle瓶

1003300500124,生活泡沫花茶TP250ml,165,飲料零食,茶飲．咖啡,綠茶．烏龍茶．其他茶飲,綠茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwbed7f9f5/images/large/0035986_t250ml.jpeg?sw=300&bgcolor=FFFFFF,250ml毫升 x 1 x 24Bottle瓶

1003503500124,愛之味麥仔茶 TP250ml,151,飲料零食,茶飲．咖啡,綠茶．烏龍茶．其他茶飲,其他茶類,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw7201ebc7/images/large/0003045_-t250ml.jpeg?sw=300&bgcolor=FFFFFF,250ml毫升 x 1 x 24Bottle瓶

1003200800124,立頓瑞士巧克力奶茶-250ml,159,飲料零食,茶飲．咖啡,奶茶,,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwc734d27a/images/large/0252449_t250ml.jpeg?sw=300&bgcolor=FFFFFF,250ml毫升 x 1 x 24Bottle瓶

1003403300124,御茶園特上檸檬茶PET550ml,456,飲料零食,茶飲．咖啡,紅茶．花茶．水果茶,,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwf7ba9396/images/large/0222814_et550ml.jpeg?sw=300&bgcolor=FFFFFF,550ml毫升 x 1 x 24Bottle瓶

1110592300101,白蘭香氛洗衣球澄淨玫瑰青檸230g(23顆),149,日用生活,家庭清潔．殺蟲,洗衣精 洗衣球,,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw41ffe8b9/images/large/1110592300101_NR_00.jpg?sw=300&bgcolor=FFFFFF,230g克 x 1 x 1Bag袋

1001000400124,紅牌速纖纖維飲料TP250ml,158,飲料零食,果汁．養生,蔬果汁,混和蔬菜果汁,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw5fc77c6b/images/large/0007832_t250ml.jpeg?sw=300&bgcolor=FFFFFF,250ml毫升 x 1 x 24Bottle瓶

1001409000106,波蜜多果汁TP250ml,40,飲料零食,果汁．養生,蔬果汁,其它,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw35d5df66/images/large/0014769_t250ml.jpeg?sw=300&bgcolor=FFFFFF,250ml毫升 x 1 x 6Bottle瓶

1003001300106,開喜凍頂烏龍茶微糖TP 250ml,38,飲料零食,茶飲．咖啡,綠茶．烏龍茶．其他茶飲,烏龍茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw02612ba8/images/large/0125059_t-250ml.jpeg?sw=300&bgcolor=FFFFFF,250ml毫升 x 1 x 6Bottle瓶

1003200600124,立頓奶茶-250ml,159,飲料零食,茶飲．咖啡,奶茶,,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw31adb40e/images/large/0003006_t250ml.jpeg?sw=300&bgcolor=FFFFFF,250ml毫升 x 1 x 24Bottle瓶

1003404400104,【光泉】茉莉蜜茶 585ml,72,飲料零食,茶飲．咖啡,紅茶．花茶．水果茶,,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw7a47557d/images/large/0226539_-585ml.jpeg?sw=300&bgcolor=FFFFFF,585ml毫升 x 1 x 4Bottle瓶

1003404000104,雀巢茶品翡翠檸檬蜜茶-530ml,76,飲料零食,茶飲．咖啡,紅茶．花茶．水果茶,,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw4ae9bfd4/images/large/0101480_-530ml.jpeg?sw=300&bgcolor=FFFFFF,530ml毫升 x 1 x 4Bottle瓶

1003403600106,泰山冰鎮葡萄鮮冰茶-250ml,48,飲料零食,茶飲．咖啡,紅茶．花茶．水果茶,,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw58c4af54/images/large/10034036001.jpg?sw=300&bgcolor=FFFFFF,250ml毫升 x 1 x 6Bottle瓶

1110592200101,白蘭香氛洗衣球舒沁雪松鼠尾草230g(23顆),149,日用生活,家庭清潔．殺蟲,洗衣精 洗衣球,,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw867937f9/images/large/1110592200101_NR_00.jpg?sw=300&bgcolor=FFFFFF,230g克 x 1 x 1Bag袋

1003001500104,茶裏王青心烏龍無糖Pet-600mlx4,72,飲料零食,茶飲．咖啡,綠茶．烏龍茶．其他茶飲,烏龍茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwacc4ec16/images/large/0099018_et600ml.jpeg?sw=300&bgcolor=FFFFFF,600ml毫升 x 1 x 4Bottle瓶

1003403100103,KIRIN 午後紅茶-檸檬紅茶 500ml,99,飲料零食,茶飲．咖啡,紅茶．花茶．水果茶,,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw22f707ef/images/large/1003403100103.png?sw=300&bgcolor=FFFFFF,500ml毫升 x 1 x 3Bottle瓶

1003100100124,泰山冰鎮檸檬紅茶250ml,159,飲料零食,茶飲．咖啡,紅茶．花茶．水果茶,,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw806d3c84/images/large/10031001001.jpg?sw=300&bgcolor=FFFFFF,250ml毫升 x 1 x 24Bottle瓶

1450513800103,拉麵道-日式豚骨(杯)73g,83,米油沖泡,泡麵．麵條,米粉．麵條,米粉及其它口味,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw67498d5a/images/large/1450513800103_NR_00.jpg?sw=300&bgcolor=FFFFFF,73g克 x 1 x 3Cup杯

1003000700104,原萃文山包種烏龍茶-580ml,69,飲料零食,茶飲．咖啡,綠茶．烏龍茶．其他茶飲,烏龍茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw7cc66a21/images/large/1003000700104_NR_00.jpg?sw=300&bgcolor=FFFFFF,580ml毫升 x 1 x 4Bottle瓶

1003004900101,原萃文山包種烏龍茶1250ml,32,飲料零食,茶飲．咖啡,綠茶．烏龍茶．其他茶飲,烏龍茶,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwc27c10c1/images/large/1003004900101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1250ml毫升 x 1 x 1Bottle瓶

1212500400101,蘇菲導管式棉條量多型9入,125,美妝個清,女性衛生,棉條,棉條,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw6b7cf5b2/images/large/1212500400101_NR_00.jpg?sw=300&bgcolor=FFFFFF,9PC枝 x 1 x 1Box盒

1220106800101,舒潔絲柔乳液抽取衛生紙超值包-100PCx30包,399,日用生活,衛生紙,抽取式．平板．滾筒,抽取,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwbae64e79/images/large/0178420.jpeg?sw=300&bgcolor=FFFFFF,100PC抽 x 30 x 1Pack包

1485100600101,葛莉思貓食燻雞風味 8Kg,850,休閒娛樂,寵物用品,貓乾糧．罐頭,,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwee2e62d7/images/large/0232781_-8kg.jpeg?sw=300&bgcolor=FFFFFF,8Kg公斤 x 1 x 1Pack包

1003404500104,古道雙味果茶蘋果蜜桃茶 550ml,73,飲料零食,茶飲．咖啡,紅茶．花茶．水果茶,,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwfeac27f6/images/large/0101492_575ml.jpeg?sw=300&bgcolor=FFFFFF,550ml毫升 x 1 x 4Bottle瓶

1482100100112,大茂幼筍玻璃瓶350g,585,米油沖泡,調味品．罐頭．湯品,醬菜罐頭,筍、薑類,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw4d4cea37/images/large/1482100100101.png?sw=300&bgcolor=FFFFFF,350g克 x 1 x 12Can罐

1485006100101,西莎精緻乾糧經典火雞與鮮脆蔬菜口味 1KG ,279,休閒娛樂,寵物用品,狗乾糧．罐頭,,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwb619c014/images/large/0266314_-1kg.jpeg?sw=300&bgcolor=FFFFFF,1Kg公斤 x 1 x 1Pack包

1402314000101,卡滋鮮脆薯條-湖鹽海苔風味-90g,39,飲料零食,休閒零食,洋芋片．薯條,其它口味,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw7853ab24/images/large/0235243_-.jpeg?sw=300&bgcolor=FFFFFF,90g克 x 1 x 1Bag包

1422327800101,義美益生菌軟Q糖 (綜合) 67G,59,飲料零食,糖果．巧克力．口香糖,糖果,軟糖,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwca26db9a/images/large/1422327800101.PNG?sw=300&bgcolor=FFFFFF,67g克 x 1 x 1Bag包

1001411600101,VICO 100%椰子水 1000ml,59,飲料零食,果汁．養生,蔬果汁,其它,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwd083678d/images/large/1001411600101mia.jpg?sw=300&bgcolor=FFFFFF,1000ml毫升 x 1 x 1Bottle瓶

1003201400104,御茶園特上奶茶550ml,84,飲料零食,茶飲．咖啡,奶茶,,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw03439b8a/images/large/0222763_550ml.jpeg?sw=300&bgcolor=FFFFFF,550ml毫升 x 1 x 4Bottle瓶

1110401600101,毛寶環保新配方冷洗精-補充包-2000g,169,大家都買這些,折價券適用名單,,,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw789a6288/images/large/0061082_-.jpeg?sw=300&bgcolor=FFFFFF,2000g克 x 1 x 1Bag袋

3153330900101,【安心價】多麼潔餐廚專用海綿菜瓜布4入,49,日用生活,家庭清潔．殺蟲,清潔工具,衛浴清潔工具,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwae4f4e18/images/large/0141036_4.jpeg?sw=300&bgcolor=FFFFFF,1PC個 x 1 x 1PC個

1422369100101,PINKY優鮮酪益生菌軟糖-葡萄,59,飲料零食,糖果．巧克力．口香糖,糖果,軟糖,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwf2ae55b8/images/large/1422369100101.jpg?sw=300&bgcolor=FFFFFF,52.2g克 x 1 x 1Bag包

